date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2021-02-04,22,"  bitcoin and defi are risk-on assets and those tend to be first in line to be sold when trad markets are tanking.

crypto still depends on the macro, but some people tend to forget it when everything is pumping.","bitcoin and defi are risk-on assets and those tend to be first in line to be sold when trad markets are tanking.crypto still depends on the macro, but some people tend to forget it when everything is pumping.",-0.25,0.033,0.058,0.25,0.3333333333333333
2021-02-05,22,"DXY annihilated
VIX obliterated
BTC MPI below 2
BTC holders inflow ripping
Stablecoin CEX inflow rising
1000 BTC addresses upticking

Honestly, I’m out of bearish ideas at this point.

As usual, institution/companies are pouring in, retail is next.

Risk on, #Bitcoin","DXY annihilatedVIX obliteratedBTC MPI below 2BTC holders inflow rippingStablecoin CEX inflow rising1000 BTC addresses uptickingHonestly, I’m out of bearish ideas at this point.As usual, institution/companies are pouring in, retail is next.Risk on, #Bitcoin",-0.296,0.066,0.115,0.11666666666666665,0.3833333333333333
2021-02-06,22,"We all know the rotation to BTC is coming and yet some of you are grasping to defi and buying this dip.

Why? https://t.co/KMtljS659K",We all know the rotation to BTC is coming and yet some of you are grasping to defi and buying this dip.Why?,0.0,0.0,0.0,0.0,0.0
2021-02-06,22, If you mean I’m wrong about BTC as I were about DSD then I agree https://t.co/DPqvX3K4OX,If you mean I’m wrong about BTC as I were about DSD then I agree,-0.1531,0.142,0.176,-0.40625,0.79375
2021-02-06,22," BTC -&gt; ETH -&gt; DeFi -&gt; BTC

I didn't make the rules. No, sir

But yeah, dips are generally for buying","BTC - ETH - DeFi - BTCI didn't make the rules. No, sirBut yeah, dips are generally for buying",0.0,0.098,0.098,0.05000000000000002,0.5
2021-02-06,22," Other factors possibly contributing to decreasing supply on CEXes:
1. More usable OTC markets
2. Proliferation of tokenized BTC in DeFi
3. More opportunities for CEXes to deploy their BTC elsewhere

Agree with the narrative, though.","Other factors possibly contributing to decreasing supply on CEXes:1. More usable OTC markets2. Proliferation of tokenized BTC in DeFi3. More opportunities for CEXes to deploy their BTC elsewhereAgree with the narrative, though.",0.659,0.137,0.0,0.21875,0.59375
2021-02-06,22,"  There are many flavours of tokenized BTC and I'm not sure they are represented on this chart.

Probably  can clarify it.",There are many flavours of tokenized BTC and I'm not sure they are represented on this chart.Probably  can clarify it.,-0.2411,0.0,0.089,0.125,0.6944444444444444
2021-02-07,22,"Nothing builds relationships like hodling an underwater BTC position together with your partner.

Highly recommended.",Nothing builds relationships like hodling an underwater BTC position together with your partner.Highly recommended.,-0.0044,0.122,0.123,0.16,0.5399999999999999
2021-02-08,23,"Tesla has bought $1.5b worth of #Bitcoin according to the SEC filing.

Welcome onboard, Elon.","Tesla has bought $1.5b worth of #Bitcoin according to the SEC filing.Welcome onboard, Elon.",0.5994,0.274,0.0,0.3333333333333333,0.5333333333333333
2021-02-08,23,$TSLA $BTC https://t.co/KVijN2vGQv,$TSLA $BTC,0.0,0.0,0.0,0.0,0.0
