date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-10-02,5,"Blockchains I've had the most fun using, ranked

1. $TROLL with  
2. $ETH with #DeFi
3. $PINK with #PinkWar by  
4-9999. all other shitcoins
10000. #BITCOIN BECAUSE THROBBING HARD MONEY IS SUPER SRS AND HOW DARE YOU HAVE FUN https://t.co/e4J5BHRZ2t","Blockchains I've had the most fun using, ranked1. $TROLL with  2. $ETH with #DeFi3. $PINK with #PinkWar by  4-9999. all other shitcoins10000. #BITCOIN BECAUSE THROBBING HARD MONEY IS SUPER SRS AND HOW DARE YOU HAVE FUN",0.9027,0.243,0.042,0.13095238095238096,0.3976190476190476
2020-10-02,5,Yes this is a subtweet to every bored Bitcoiner who has chirped on ETH 2.0 while making a million excuses for LN.,Yes this is a subtweet to every bored Bitcoiner who has chirped on ETH 2.0 while making a million excuses for LN.,0.1531,0.118,0.092,-0.5,1.0
2020-10-02,5,"   So have I with these airdrops.

I am reminded of what I was doing in 2016 where I mined one or more new shitcoin launches every day, plus did airdrops, everything. Just grinding up my $BTC etc. balances for the macro bull (which then I didn't know was coming, but now I do)","So have I with these airdrops.I am reminded of what I was doing in 2016 where I mined one or more new shitcoin launches every day, plus did airdrops, everything. Just grinding up my $BTC etc. balances for the macro bull (which then I didn't know was coming, but now I do)",0.0,0.0,0.0,0.3181818181818182,0.4772727272727273
2020-10-03,5,"$LUCK had a ""classical"" bitcointalk launch in the pre-2017 Crypto 1.0 style as coined by .

https://t.co/RdeDafj6Q1

Highly interesting addition of a simple luck element to CPU-mining in order to keep mining decentralized.","$LUCK had a ""classical"" bitcointalk launch in the pre-2017 Crypto 1.0 style as coined by .Highly interesting addition of a simple luck element to CPU-mining in order to keep mining decentralized.",0.7178,0.176,0.0,0.16666666666666666,0.28571428571428575
2020-10-03,5, Yeah it's super boring making more $ off an airdrop (that I roll into $BTC) than most DCA satstackers save in a year,Yeah it's super boring making more $ off an airdrop (that I roll into $BTC) than most DCA satstackers save in a year,0.8055,0.343,0.083,0.08333333333333331,0.6666666666666666
2020-10-04,5,"""I love the band but I hate their fans.""

Soooooo over #Bitcoin as religion. https://t.co/Uj4H4sh0T4","""I love the band but I hate their fans.""Soooooo over #Bitcoin as religion.",-0.5346,0.132,0.257,-0.15000000000000002,0.75
2020-10-05,6,   Yeah all assets can be accessed but their markets are virtually nonexistent (wish they could be reimplemented with AMMs). Then you can swap deprecated BRIDGE.BTC for BTS.,Yeah all assets can be accessed but their markets are virtually nonexistent (wish they could be reimplemented with AMMs). Then you can swap deprecated BRIDGE.BTC for BTS.,0.2382,0.106,0.0,0.0,0.0
2020-10-05,6, ...will probably be the worst-performing asset of the new class. Its upside has been financialized away with legacy-finance-compatible derivatives and ETFs. Too much proxyBTC has been brrrr'd to move the needle in a way that matters most.,...will probably be the worst-performing asset of the new class. Its upside has been financialized away with legacy-finance-compatible derivatives and ETFs. Too much proxyBTC has been brrrr'd to move the needle in a way that matters most.,0.3818,0.096,0.0,0.2787878787878788,0.38484848484848483
2020-10-05,6," Non-KYC'd BTC is tricky to acquire lately. Not sure if BTC ATMs require you to hold up a passport or something first these days-- it's been years since I've used one.
Check  for a local, in-person seller?","Non-KYC'd BTC is tricky to acquire lately. Not sure if BTC ATMs require you to hold up a passport or something first these days-- it's been years since I've used one.Check  for a local, in-person seller?",-0.374,0.0,0.097,0.0,0.4074074074074074
2020-10-05,6," I should clarify. I'm not shitting on $BTC, far from it. But it is the rock, the anchor, the fulcrum, of the new paradigm. When dollars die it will look like it's rocketing but that is a matter of misperception as fiat brrr devalues itself the rest of the way.","I should clarify. I'm not shitting on $BTC, far from it. But it is the rock, the anchor, the fulcrum, of the new paradigm. When dollars die it will look like it's rocketing but that is a matter of misperception as fiat brrr devalues itself the rest of the way.",0.0299,0.09,0.048,0.11818181818181818,0.7272727272727273
2020-10-05,6," If we take as given the omnipotent foundation of $BTC, it stands to reason that any/all $crypto ***whose only markets are spot*** share more of its upside and less of fiat's downside.","If we take as given the omnipotent foundation of $BTC, it stands to reason that any/all $crypto ***whose only markets are spot*** share more of its upside and less of fiat's downside.",0.1189,0.065,0.051,0.11111111111111112,0.5222222222222223
2020-10-05,6,"   Ah that sucks. The ones I used had cameras for your QR which could also be recording video of you, but that's easy enough to circumvent with mask/hat/sunglasses.

You just let it scan your wallets QR, feed in your fiat bills, wince at the 8% haircut, and walk away with $BTC","Ah that sucks. The ones I used had cameras for your QR which could also be recording video of you, but that's easy enough to circumvent with mask/hat/sunglasses.You just let it scan your wallets QR, feed in your fiat bills, wince at the 8% haircut, and walk away with $BTC",0.4767,0.072,0.033,0.04444444444444445,0.5444444444444444
2020-10-05,6,"  I don't think so. Spot $ETH is getting churned for #DeFi gas at huge volume. As long as this space continues to thrive, $BTC will be what you save as a minnow or leverage trade as a whale, and $ETH will be what you spend for DeFi speculation/hedging.","I don't think so. Spot $ETH is getting churned for #DeFi gas at huge volume. As long as this space continues to thrive, $BTC will be what you save as a minnow or leverage trade as a whale, and $ETH will be what you spend for DeFi speculation/hedging.",0.6705,0.113,0.0,0.17500000000000004,0.65
2020-10-05,6,"#Bitcoin won. It is a boring,

safe,

parking spot. https://t.co/2YUBKEOiIP","#Bitcoin won. It is a boring,safe,parking spot.",0.6486,0.443,0.154,-0.25,0.75
2020-10-05,6,"Sounds facetious to say, but this is like, the most positive case we could have hoped for in 2014 for example, when I became super interested in and passionate about everything to do with Bitcoin and its many, freely-forked open-source-software iterations and alternatives.","Sounds facetious to say, but this is like, the most positive case we could have hoped for in 2014 for example, when I became super interested in and passionate about everything to do with Bitcoin and its many, freely-forked open-source-software iterations and alternatives.",0.9808,0.415,0.0,0.29343434343434344,0.5936868686868687
2020-10-05,6,"At that time there were plenty more existential risks to Bitcoin than there are now: State crackdown/ban, internal forks, altcoin competition...

The State (via its corpo-financial systems) embraced it as a new asset to financialize.
It survived UASF.
Alts stayed alts.","At that time there were plenty more existential risks to Bitcoin than there are now: State crackdown/ban, internal forks, altcoin competition...The State (via its corpo-financial systems) embraced it as a new asset to financialize.It survived UASF.Alts stayed alts.",0.5302,0.128,0.053,0.21212121212121213,0.3181818181818182
2020-10-05,6,"Lots of talk about Number Go Up, but in relation to fiat? That's a dumb goal. Nobody is chasing moves that large. The most moneyed funds don't even care about hunted stops, they just want a nimble, liquid system of pseudoBitcoins to keep value safe from brrr.

A parking spot.","Lots of talk about Number Go Up, but in relation to fiat? That's a dumb goal. Nobody is chasing moves that large. The most moneyed funds don't even care about hunted stops, they just want a nimble, liquid system of pseudoBitcoins to keep value safe from brrr.A parking spot.",-0.3054,0.161,0.165,0.20982142857142858,0.48214285714285715
2020-10-05,6,"Number may go up all it likes in relation to fiat, but in real value terms, what 1 $BTC buys today, is very likely what 1 $BTC buys 10, 20, 50 years from now, in real-asset terms.","Number may go up all it likes in relation to fiat, but in real value terms, what 1 $BTC buys today, is very likely what 1 $BTC buys 10, 20, 50 years from now, in real-asset terms.",0.631,0.161,0.0,0.1,0.65
2020-10-05,6," I'm open to being wrong on this, and it's the shakiest bet I've made in the thread. But BTCUSD is from this point onward a distraction. We should be tracking it against an oracle-based basket of consumables and real assets (like CPI but not fake/gamed). And discover that ratio.","I'm open to being wrong on this, and it's the shakiest bet I've made in the thread. But BTCUSD is from this point onward a distraction. We should be tracking it against an oracle-based basket of consumables and real assets (like CPI but not fake/gamed). And discover that ratio.",-0.4767,0.027,0.107,-0.09999999999999999,0.5666666666666667
2020-10-05,6,   Yeah but how do you get the ETH and/or stablecoins to buy the renbtc with?,Yeah but how do you get the ETH and/or stablecoins to buy the renbtc with?,0.1531,0.103,0.0,0.0,0.0
2020-10-06,6," Yup. Until liquidation cascades. Looking at you, #Bitcoin","Yup. Until liquidation cascades. Looking at you, #Bitcoin",0.0,0.0,0.0,0.0,0.0
2020-10-06,6,A #Bitcoin ETF is a Holy Grail-shaped turd and I can't wait for you all to get your hands on it https://t.co/e3feP00PCd,A #Bitcoin ETF is a Holy Grail-shaped turd and I can't wait for you all to get your hands on it,0.0,0.0,0.0,0.0,0.0
2020-10-07,6,"  Legacy Fiat Industry is ALWAYS going to try to swallow #Bitcoin, until #Bitcoin swallows it.","Legacy Fiat Industry is ALWAYS going to try to swallow #Bitcoin, until #Bitcoin swallows it.",0.0,0.0,0.0,0.0,0.0
2020-10-07,6," You're free to do that, just as altcoins are free to challenge Bitcoin to be money.

The original game with first-mover advantage could also incorporate your copied NFTs as some minor consumable asset: burn this copy, get a consumable in-game. And try to shut your copygame down.","You're free to do that, just as altcoins are free to challenge Bitcoin to be money.The original game with first-mover advantage could also incorporate your copied NFTs as some minor consumable asset: burn this copy, get a consumable in-game. And try to shut your copygame down.",0.9136,0.269,0.0,0.0949074074074074,0.5398148148148149
