date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-09-21,4,"  why does holding custodially vs self-custody affect the price moves of Bitcoin?

(not trolling genuinely curious)",why does holding custodially vs self-custody affect the price moves of Bitcoin?(not trolling genuinely curious),0.0,0.0,0.0,-0.1,1.0
2020-09-23,4,"Driving across the country right now and 20hrs in the car has produced these thoughts:

•We need to figure out how to interface with our phones through thought not thumbs
•Will we eventually develop all of this open land? 
•I need to buy some land
•I should buy more Bitcoin https://t.co/H4xxWXvbhl",Driving across the country right now and 20hrs in the car has produced these thoughts:•We need to figure out how to interface with our phones through thought not thumbs•Will we eventually develop all of this open land? •I need to buy some land•I should buy more Bitcoin,0.0,0.0,0.0,0.2619047619047619,0.5119047619047619
2020-09-23,4,  I view $BTC as digital land,I view $BTC as digital land,0.0,0.0,0.0,0.0,0.0
2020-09-28,5,"The $BTC resistance zone I would like to see broken before being excited about upside. 

(atleast we have  turning his profile sideways) https://t.co/bQdXlK5Sba",The $BTC resistance zone I would like to see broken before being excited about upside. (atleast we have  turning his profile sideways),0.2023,0.181,0.115,-0.012500000000000011,0.575
2020-09-29,5,"Really looking forward to watching Trump &amp; Biden debate the merits of:

•S2F model
•Technical Analysis working
•ETH flippening BTC
•Still using Kucoin to trade
•ENM rug pull being bullish for Defi",Really looking forward to watching Trump &amp; Biden debate the merits of:•S2F model•Technical Analysis working•ETH flippening BTC•Still using Kucoin to trade•ENM rug pull being bullish for Defi,0.4019,0.08,0.0,0.2,0.2
2020-09-30,5,"The crypto market goes through cycles where it pays to focus almost 100% of your attention on altcoins...and periods where looking at alts is a complete waste of time. 

One part of your approach that should never change: $BTC accumulation.",The crypto market goes through cycles where it pays to focus almost 100% of your attention on altcoins...and periods where looking at alts is a complete waste of time. One part of your approach that should never change: $BTC accumulation.,-0.4215,0.0,0.069,-0.05,0.2
2020-10-01,5,"I've always thought it was ridiculously impressive what  &amp; Mex built: XBTUSD, the most liquid Bitcoin product in the world.

Bitcoin benefits from exchanges that allow people to buy &amp; sell large amounts.

Mex is far from perfect but I hope they fight the CFTC &amp; win. https://t.co/bDsjQ3I7Hw","I've always thought it was ridiculously impressive what  &amp; Mex built: XBTUSD, the most liquid Bitcoin product in the world.Bitcoin benefits from exchanges that allow people to buy &amp; sell large amounts.Mex is far from perfect but I hope they fight the CFTC &amp; win.",0.8934,0.276,0.084,0.6023809523809524,0.7214285714285715
2020-10-01,5,  the good thing is Bitcoin doesn't need Bitmex to survive...it never did...there are dozens of other exchanges &amp; soon decentralized options that would fill the void,the good thing is Bitcoin doesn't need Bitmex to survive...it never did...there are dozens of other exchanges &amp; soon decentralized options that would fill the void,0.4404,0.104,0.0,0.2875,0.48750000000000004
2020-10-01,5,"Bitcoin does not need Bitmex to survive.

Bitcoin will still perform incredibly well regardless of how deep the short-term drop is from this catalyst.

I just want to see builders that help $BTC grow be successful.",Bitcoin does not need Bitmex to survive.Bitcoin will still perform incredibly well regardless of how deep the short-term drop is from this catalyst.I just want to see builders that help $BTC grow be successful.,0.796,0.241,0.05,0.5499999999999999,0.75
2020-10-05,6," wise move putting Bitcoin at #1

https://t.co/Xb1vJtYwku",wise move putting Bitcoin at #1,0.4767,0.341,0.0,0.7,0.9
2020-10-05,6,"the real reason $BTC is still above 10k that you won’t find on the chart:

https://t.co/Xb1vJtYwku",the real reason $BTC is still above 10k that you won’t find on the chart:,0.0,0.0,0.0,0.1,0.2
2020-10-06,6,  foo loki could be a higher mkt cap than bitcoin and i think you would still tell me to buy loki,foo loki could be a higher mkt cap than bitcoin and i think you would still tell me to buy loki,0.0,0.0,0.0,0.25,0.5
2020-10-07,6,"A rising Bitcoin Whale Index has been a leading indicator for $BTC price &amp; bull markets.

It is climbing to new highs right now. https://t.co/RLUcYLZIOk",A rising Bitcoin Whale Index has been a leading indicator for $BTC price &amp; bull markets.It is climbing to new highs right now.,0.0,0.0,0.0,0.21103896103896103,0.4951298701298701
