date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-12-03,14,"#Bitcoin GIVEAWAY! 

$100 worth of $BTC

MUST RETWEET THIS TWEET TO ENTER 🔥 

Winner announced in 1 week! 

$ETH $XRP $LINK $LTC $ADA $XLM $XMR $ZEC $DOGE #HODL 

#Crypto CLOTHING STORE! 

Get your #crypto swag below! 

THREAD 🔽🔽🔽🔽🔽🔽🔽🔽",#Bitcoin GIVEAWAY! $100 worth of $BTCMUST RETWEET THIS TWEET TO ENTER 🔥 Winner announced in 1 week! $ETH $XRP $LINK $LTC $ADA $XLM $XMR $ZEC $DOGE #HODL #Crypto CLOTHING STORE! Get your #crypto swag below! THREAD 🔽🔽🔽🔽🔽🔽🔽🔽,0.7825,0.168,0.0,0.5859375,0.1
2020-12-03,14,"3D LED #Bitcoin Lamp 

LINK 🔽 
https://t.co/DdnnxTq8GQ https://t.co/bUEBeUgztI",3D LED #Bitcoin Lamp LINK 🔽,0.0,0.0,0.0,0.0,0.0
2020-12-03,14,"#Bitcoin Hats #HODL $BTC

LINK 🔽
https://t.co/qZAbLQeeVQ https://t.co/EvpPYDuv0i",#Bitcoin Hats #HODL $BTCLINK 🔽,0.0,0.0,0.0,0.0,0.0
2020-12-03,14,"MORE SHIRTS! $BTC $ETH $XRP $LINK $ADA $LTC $XLM $ZEC $DOGE $XMR #HODL 

LINK 🔽
https://t.co/7CKRZbCWcD

ENJOY! #Cryptocurrency",MORE SHIRTS! $BTC $ETH $XRP $LINK $ADA $LTC $XLM $ZEC $DOGE $XMR #HODL LINK 🔽ENJOY! #Cryptocurrency,0.6723,0.22,0.0,0.5625,0.5
2020-12-07,15,U.S. Treasury says there is strong support across G7 on need to regulate digital currencies #Bitcoin,U.S. Treasury says there is strong support across G7 on need to regulate digital currencies #Bitcoin,0.7783,0.375,0.0,0.21666666666666665,0.36666666666666664
2020-12-09,15,JPMorgan Says #Gold Will Suffer for Years Because of #Bitcoin https://t.co/hYI7dYPqM1,JPMorgan Says #Gold Will Suffer for Years Because of #Bitcoin,-0.5423,0.0,0.259,0.0,0.0
2020-12-10,15,"$235 billion insurance company 
 joins the #Bitcoin club with $100 million purchase $BTC https://t.co/k4ROdlyTgC",$235 billion insurance company  joins the #Bitcoin club with $100 million purchase $BTC,0.0,0.0,0.0,0.0,0.0
2020-12-10,15,"“Other return-hungry #insurance companies have also bought #bitcoin for their general accounts through his firm. Interest rates... and a depreciating dollar have made bitcoin appear more attractive."" - Ross Stevens, the founder and executive chairman of NYDIG","“Other return-hungry #insurance companies have also bought #bitcoin for their general accounts through his firm. Interest rates... and a depreciating dollar have made bitcoin appear more attractive."" - Ross Stevens, the founder and executive chairman of NYDIG",0.4588,0.081,0.0,0.205,0.5549999999999999
2020-12-14,16,"#Monero has been very impressive this year. It will be top 5 soon in market cap. 

$XMR has a lower supply then #Bitcoin 

Privacy will be valued  

#Cryptocurrency https://t.co/BnEEb94l5q",#Monero has been very impressive this year. It will be top 5 soon in market cap. $XMR has a lower supply then #Bitcoin Privacy will be valued  #Cryptocurrency,0.7264,0.248,0.066,0.75,0.75
2020-12-15,16,JPMorgan Estimates Institutions Could Put $600 Billion Into #Bitcoin https://t.co/3zCh8xwP83,JPMorgan Estimates Institutions Could Put $600 Billion Into #Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-12-15,16,"Asset class returns over the last 10 years $BTC $QQQ $SPY $IWM $GLD 

#Bitcoin is your winner, +6271233% over the last 10 years, with an average of +203.5% every year https://t.co/XzzpjUJKnE","Asset class returns over the last 10 years $BTC $QQQ $SPY $IWM $GLD #Bitcoin is your winner, +6271233% over the last 10 years, with an average of +203.5% every year",0.743,0.178,0.0,-0.049999999999999996,0.17777777777777778
